Ticker,Name,Country,Financial Currency,Sector Key,Industry Key,Market Cap,Market Cap History,Stock Price,Dividends,Current Asset,Non Current Asset,Total Liabilities,Net Income,ROIC,Final Value,Margin
033500.KS,Dongsung FineTec Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[12420.0, 11630.0, 10364.1259765625, 11839.392578125]","[0.0, 0.0, 350.0, 350.0]","[229757277030.0, 225834524900.0, 178475051030.0, 128035858490.0]","[134522335340.0, 118175915120.0, 116338101260.0, 118461991110.0]","[195423074350.0, 195394788180.0, 152770952260.0, 136729475710.0]","[28746230570.0, 8421767020.0, 26463866950.0, 21277787450.0]","[0.16121980764339552, 0.0454684630985121, 0.13842952716008217, 0.15342591819735102]",,
250000.KS,Boratr Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[12230.0, 11520.0, 13298.498046875, 15198.6669921875]","[0.0, 0.0, 300.0, 200.0]","[64709329350.0, 60513166450.0, 44026767000.0, 53745201090.0]","[39435978160.0, 42985941150.0, 44589109770.0, 27614505680.0]","[20244709870.0, 27089484950.0, 28212310490.0, 26535600230.0]","[9455736790.0, 17315898140.0, 6255100060.0, 1409823840.0]","[0.10744796898242166, 0.1991252237335829, 0.0859843223943819, 0.022773477201082172]",,
015750.KS,Sungwoo Hitech Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[8770.0, 10000.0, 4865.30126953125, 6118.78466796875]","[0.0, 0.0, 100.0, 80.0]","[1862357141670.0, 1602080402850.0, 1541519876360.0, 1456578981970.0]","[2173314987680.0, 2062090646950.0, 1964800497900.0, 1884880179940.0]","[2390828928960.0, 2213559723080.0, 2126165644480.0, 2091115148370.0]","[169933804000.0, 38934261000.0, 44932045060.0, -52062570400.0]","[0.08232950512958384, 0.027093487050243566, 0.02336870358885998, NaN]",,
036710.KS,Simmtech Holdings Co,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[2570.0, 2950.0, 5291.658203125, 2654.589599609375]","[0.0, 0.0, 50.0, 50.0]","[329381934840.0, 535492212430.0, 298352615980.0, 202416057380.0]","[981223783900.0, 880891532430.0, 679346107850.0, 605727883940.0]","[891702876060.0, 783354665920.0, 514099842630.0, 488388484700.0]","[-98709308430.0, 33122419170.0, 27391844890.0, 23416223170.0]","[NaN, 0.4566458033343446, 0.33377750287343105, 0.21504961717413396]",,
064850.KS,FnGuide Inc,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[7390.0, 8000.0, 7988.53857421875, 9764.6484375]","[0.0, 0.0, 180.0, 130.0]","[45825727000.0, 29049742000.0, 27634575000.0, 22565638510.0]","[48127411470.0, 69484958120.0, 68601619580.0, 39201393150.0]","[34942735130.0, 42427474050.0, 45614536520.0, 12397342530.0]","[7758294710.0, 7944728400.0, 5468769600.0, 4821242860.0]","[0.1074280341598632, 0.1073234188066343, 0.06904931946869886, 0.08963911764719171]",,
083500.KS,FNS Tech Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[12200.0, 9581.31640625, 10234.4580078125, 9948.673828125]","[0.0, 80.0, 100.0, 50.0]","[45094981360.0, 28321931040.0, 36225746870.0, 64560630340.0]","[63502647680.0, 64044454980.0, 63567478400.0, 48041706190.0]","[43447030040.0, 28379947410.0, 39303546930.0, 52537799330.0]","[1757233780.0, 4801932720.0, 1552771110.0, 8185578740.0]","[0.027320449758285886, 0.05614767401185288, 0.015351738562888831, 0.12320659671067166]",,
009730.KS,Kossen Co Ltd,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[2075.0, 4690.0, 2717.7177734375, 2717.7177734375]","[NaN, NaN, NaN, NaN]","[41969837330.0, 39121775030.0, 22132508220.0, 22658944390.0]","[19158917550.0, 6395516370.0, 14349423570.0, 24779956370.0]","[23034597130.0, 17593273640.0, 30261036440.0, 33130839900.0]","[95378570.0, 2915877030.0, -2513258560.0, -30422050900.0]","[NaN, 0.12423647497561101, NaN, NaN]",,
159580.KS,Zero to Seven Inc,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[6000.0, 7401.4443359375, 8859.90625, 13790.8955078125]","[0.0, 50.0, 0.0, 0.0]","[42211985810.0, 51281842040.0, 46059176400.0, 52908582110.0]","[47206259190.0, 48108129660.0, 51917374130.0, 58163561230.0]","[7880863230.0, 19831610120.0, 23713318230.0, 38816153560.0]","[963998000.0, 4127130000.0, 1164198000.0, -614182560.0]","[0.012451289807496739, 0.12258482165646897, 0.07671993605343996, NaN]",,
030520.KS,Hancom Inc,N/A,N/A,N/A,N/A,,"[NaN, NaN, NaN, NaN]","[29950.0, 14194.275390625, 22038.9921875, 18543.8203125]","[0.0, 410.0, 0.0, 0.0]","[288442474890.0, 313627880990.0, 360806962570.0, 287476906400.0]","[343336904760.0, 381259583290.0, 485856786390.0, 434866301520.0]","[161199361660.0, 213922218160.0, 296946967890.0, 269801632730.0]","[15080819730.0, 46757112070.0, 18006973690.0, 37096652370.0]","[NaN, NaN, 0.03018757040998582, 0.1533209211209137]",,
006840.KS,"AK Holdings, Inc.",South Korea,KRW,N/A,N/A,195682500608.0,"[195682500608, 260910000000.0, 253082700000.0, 433110600000.0]","[15000.0, 20000.0, 19400.0, 33200.0]","[0.0, 0.0, 0.0, 0.0]","[1534098922320.0, 1578818308430.0, 1352749114600.0, 1185254991120.0]","[3780896162060.0, 3406547462930.0, 3195987542290.0, 2966836617950.0]","[4020733884270.0, 3721996781790.0, 3346377385610.0, 2889429546080.0]","[34442926140.0, -63729440720.0, -111336606400.0, -152402366160.0]","[0.10789641833029932, NaN, NaN, NaN]",,
001460.KS,"BYC Co., Ltd.",South Korea,KRW,N/A,N/A,260993449984.0,"[260993449984, 265457975000.0, 280136239500.0, 240473695000.0]","[36650.0, 42500.0, 44850.0, 38500.0]","[0.0, 0.0, 0.0, 0.0]","[113987958310.0, 120182142290.0, 133338983560.0, 116356314220.0]","[571675102010.0, 548689884100.0, 551095528580.0, 562778549570.0]","[150742490150.0, 153134740010.0, 202622247600.0, 226466838550.0]","[23675641750.0, 35290739920.0, 29858867780.0, 18291220720.0]","[0.04610996150912603, 0.06830708438674492, 0.05765171528466437, 0.03867913250580341]",122459545592.72614,0.46920543638253537
001040.KS,CJ Corporation,South Korea,KRW,N/A,N/A,3728661282816.0,"[3728661282816, 2435265000000.0, 2237737950000.0, 2922318000000.0]","[137800.0, 90000.0, 82700.0, 108000.0]","[0.0, 0.0, 0.0, 0.0]","[14584098325000.0, 15173652714000.0, 12052390290000.0, 11118109484000.0]","[32619664568000.0, 33066755593000.0, 29903605514000.0, 28906855585000.0]","[29310944319000.0, 30506774819000.0, 25492465688000.0, 24628738994000.0]","[194790703000.0, 202069855000.0, 274974387000.0, 86650258000.0]","[0.05269371754339239, 0.05520744721041917, 0.06502397588977149, 0.026697789910461577]",-13456728625348.576,-0.27708526987698057
006360.KS,GS Engineering & Construction Corporation,South Korea,KRW,N/A,N/A,1313231208448.0,"[1313231208448, 1837844598400.0, 3238511382400.0, 3701155865600.0]","[15470.0, 21650.0, 38150.0, 43600.0]","[0.0, 0.0, 0.0, 0.0]","[9482031400330.0, 9411595104500.0, 8195112429910.0, 7251909747440.0]","[8225267137670.0, 7535021592380.0, 6988614834840.0, 6518768141470.0]","[12822138677200.0, 11590413888300.0, 10311003421940.0, 9458561906490.0]","[-481944649530.0, 339273696750.0, 408476608480.0, 311695171900.0]","[NaN, 0.05855664165876559, 0.06114524309796384, 0.054597662832365675]",,
267260.KS,"HD Hyundai Electric Co., Ltd.",South Korea,KRW,N/A,N/A,9088157089792.0,"[9088157089792, 1733048505000.0, 793639035000.0, 768444145000.0]","[252500.0, 48150.0, 22050.0, 21350.0]","[NaN, NaN, NaN, NaN]","[1972953333100.0, 1548305844280.0, 1398337921710.0, 1474374926180.0]","[937206744580.0, 886724326450.0, 816632328030.0, 798245413420.0]","[1853129751520.0, 1603861296110.0, 1568748135130.0, 1593446800530.0]","[259152699990.0, 162486134410.0, -33686739370.0, -40247180810.0]","[0.16570724128050293, 0.13406828497513457, NaN, NaN]",4157982530960.1055,0.45751657788028716
092220.KS,Kec Corporation,South Korea,KRW,N/A,N/A,290704850944.0,"[290704850944, 430636652160.0, 632940526049.2812, 386485798398.96875]","[1448.0, 2145.0, 3152.675048828125, 1925.084716796875]","[0.0, 0.0, 0.0, 0.0]","[220290923720.0, 165155822480.0, 200544236080.0, 181670910230.0]","[227454937140.0, 235980690030.0, 200044931030.0, 186675042990.0]","[91040501300.0, 96489867890.0, 121440786120.0, 199573552710.0]","[-38136558460.0, 21864669960.0, 9592292920.0, -45282067510.0]","[NaN, 0.07189903100002948, 0.037093035609357866, NaN]",,
051900.KS,"LG H&H Co., Ltd.",South Korea,KRW,N/A,N/A,7298015035392.0,"[7298015035392, 8575983000000.0, 10305839400000.0, 22062999000000.0]","[469000.0, 585000.0, 703000.0, 1505000.0]","[0.0, 0.0, 0.0, 0.0]","[2429583603570.0, 2284388637750.0, 2472884295770.0, 1982768917810.0]","[4790702208150.0, 5018541014440.0, 5082355121940.0, 4818646865910.0]","[1671359345920.0, 1834093663950.0, 2057406606360.0, 1952220084850.0]","[142755479350.0, 236572425800.0, 844523495740.0, 797628672880.0]","[0.03141005093681797, 0.04805633715570054, 0.15301948573022986, 0.16482113864024464]",1570839619164.3418,0.2152420365738486
373220.KS,"LG Energy Solution, Ltd.",South Korea,KRW,N/A,N/A,85175996252160.0,"[85175996252160, 134316000000000.0, 102492000000000.0, NaN]","[364000.0, 574000.0, 438000.0, NaN]","[NaN, NaN, NaN, NaN]","[6783743000000.0, 18804269000000.0, 9535827000000.0, 9085706000000.0]","[16762196000000.0, 19495176000000.0, 14228310000000.0, 10856089000000.0]","[6944445000000.0, 17705683000000.0, 15021764000000.0, 12376390000000.0]","[-65689000000.0, 767236000000.0, 792519000000.0, -455515000000.0]","[-0.012701098818926568, 0.032523175554115345, 0.05123378076731905, NaN]",-440211768031.4678,-193.48868530491293
338100.KS,"NH Prime REIT Co., Ltd.",South Korea,N/A,N/A,N/A,82104000512.0,"[82104000512, 83223600000.0, 92926800000.0, 86115900000.0]","[4400.0, 4460.0, 4980.0, 4615.0]","[NaN, NaN, NaN, NaN]","[19583502020.0, 2774437710.0, NaN, NaN]","[80607682460.0, 91740211440.0, NaN, NaN]","[251854130.0, 257455590.0, NaN, NaN]","[2527719240.0, NaN, NaN, NaN]","[0.025183396078964245, NaN, NaN, NaN]",,
002710.KS,TCC Steel Corp.,South Korea,KRW,N/A,N/A,1241218678784.0,"[1241218678784, 876848265000.0, 302768235000.0, 123073321500.0]","[47350.0, 33450.0, 11550.0, 4695.0]","[0.0, 0.0, 0.0, 0.0]","[229620812000.0, 276384671730.0, 201980329100.0, 136857883840.0]","[330116634480.0, 231097645050.0, 165016285740.0, 169901047710.0]","[324690124280.0, 298677336480.0, 211767465630.0, 185628052200.0]","[-7752956650.0, 29343344550.0, 28807250400.0, -1516386500.0]","[NaN, 0.09304414477001943, 0.11779322839138644, NaN]",,
024070.KS,"Wiscom Co.,Ltd.",South Korea,KRW,N/A,N/A,37626310656.0,"[37626310656, 45979200000.0, 52416288000.0, 66133416000.0]","[2455.0, 3000.0, 3420.0, 4315.0]","[0.0, 0.0, 0.0, 0.0]","[53349133620.0, 68374203570.0, 67404348070.0, 69866065090.0]","[69640872970.0, 60129062850.0, 67879505590.0, 60800449610.0]","[12077939300.0, 15926877000.0, 15140908420.0, 13938143320.0]","[-475564720.0, -7425221840.0, 1211761870.0, -1001070220.0]","[NaN, NaN, 0.010138436704596587, NaN]",,
008870.KS,Kumbi Corporation,South Korea,KRW,N/A,N/A,50665148416.0,"[50665148416, 82995900000.0, 55085050000.0, 60569000000.0]","[61900.0, 101400.0, 67300.0, 74000.0]","[0.0, 0.0, 0.0, 0.0]","[96725499950.0, 84705727450.0, 92691311220.0, 99149137480.0]","[199615607290.0, 222608166910.0, 245181650210.0, 234823323610.0]","[173516666520.0, 173724375990.0, 176002340790.0, 176524804360.0]","[-6780751560.0, -13225542720.0, 3695834510.0, -3453963750.0]","[NaN, NaN, 0.030759924047700223, NaN]",,
008350.KS,"Namsun Aluminum Co., Ltd.",South Korea,KRW,N/A,N/A,253123919872.0,"[253123919872, 374974495000.0, 349804090000.0, 456294265000.0]","[1961.0, 2905.0, 2710.0, 3535.0]","[0.0, 0.0, 0.0, 0.0]","[170423189190.0, 134740291610.0, 116527738940.0, 112419203220.0]","[262284411370.0, 266454852250.0, 238710616050.0, 182733600650.0]","[129539387320.0, 94558342250.0, 119307587170.0, 105608245600.0]","[-263740250.0, 27929159080.0, 41688591680.0, 10538669030.0]","[NaN, 0.0897092208011447, 0.16391311895658292, 0.050266642021617125]",,
004270.KS,Namsung Corp.,South Korea,KRW,N/A,N/A,61181677568.0,"[61181677568, 71879193000.0, 103600527000.0, 121148499000.0]","[1813.0, 2130.0, 3070.0, 3590.0]","[NaN, NaN, NaN, NaN]","[89215908140.0, 102793565080.0, 126452567220.0, 84958318090.0]","[168897290220.0, 168358563720.0, 162304342470.0, 148078768250.0]","[149998102270.0, 151652660500.0, 169416969430.0, 126545703480.0]","[-10147312000.0, 3192232000.0, 6856371000.0, -9958516000.0]","[NaN, 0.0361265257082325, 0.04411512327420455, NaN]",,
004370.KS,"Nongshim Co., Ltd.",South Korea,KRW,N/A,N/A,2399787286528.0,"[2399787286528, 2394004680000.0, 1604677050000.0, 1659611940000.0]","[415000.0, 414000.0, 277500.0, 287000.0]","[0.0, 0.0, 0.0, 0.0]","[1419816691130.0, 1208524614820.0, 1088691509290.0, 1074436085890.0]","[1814934735320.0, 1826193920720.0, 1811216284500.0, 1651092098740.0]","[793949665280.0, 719378356880.0, 699140508270.0, 676564196660.0]","[171904567170.0, 116122101150.0, 99828002250.0, 148510963660.0]","[0.07069266203831269, 0.050426679671833785, 0.04451008105369316, 0.0722429195897871]",1819062640477.962,0.7580099497525769
000490.KS,Daedong Corporation,South Korea,KRW,N/A,N/A,271511420928.0,"[271511420928, 274339668000.0, 344103020000.0, 294608750000.0]","[11520.0, 11640.0, 14600.0, 12500.0]","[0.0, 0.0, 0.0, 0.0]","[1174544147460.0, 1048975028460.0, 688216247800.0, 466433636920.0]","[781831963470.0, 664798177110.0, 572422828180.0, 472292485110.0]","[1379316412070.0, 1241782449280.0, 874734548510.0, 610427548430.0]","[17594927750.0, 38648392740.0, 33550841610.0, 20419913880.0]","[0.032504328924071374, 0.056551342668429115, 0.05106948101706313, 0.046334191422805364]",-99899958813.14404,-2.7178331618318614
008110.KS,Daidong Electronics Co. Ltd.,South Korea,KRW,N/A,N/A,111606751232.0,"[111606751232, 64434297000.0, 55505757000.0, 60267645000.0]","[15000.0, 8660.0, 7460.0, 8100.0]","[0.0, 0.0, 0.0, 0.0]","[104206800380.0, 89396251330.0, 81236201880.0, 79133810440.0]","[146968751010.0, 129405221350.0, 123772191150.0, 99913375870.0]","[26183173850.0, 32502719350.0, 41011755620.0, 31953955610.0]","[9166786210.0, 8324156040.0, 3280117010.0, 4397056200.0]","[NaN, 0.046702401984680814, 0.014928031673631095, 0.008079957756158489]",,
005750.KS,"Daelim B&Co Co.,Ltd.",South Korea,KRW,N/A,N/A,74107928576.0,"[74107928576, 55518426000.0, 116205234000.0, 111036852000.0]","[4445.0, 3330.0, 6970.0, 6660.0]","[0.0, 0.0, 0.0, 0.0]","[131792726280.0, 122695057400.0, 111636381310.0, 126845478110.0]","[215863301710.0, 214895755360.0, 214946627760.0, 199479109680.0]","[187014858000.0, 179629163370.0, 169194158160.0, 168485012380.0]","[-4647504460.0, -808528770.0, 1104292020.0, -1681382200.0]","[NaN, NaN, 0.00899519512479953, NaN]",,
084690.KS,"Daesang Holdings Co., Ltd.",South Korea,KRW,N/A,N/A,369464442880.0,"[369464442880, 269421000000.0, 323377625000.0, 445413750000.0]","[9510.0, 7440.0, 8930.0, 12300.0]","[0.0, 0.0, 0.0, 0.0]","[2137143406100.0, 2099794475090.0, 1822610184650.0, 1554962010720.0]","[2022342019540.0, 1915532973710.0, 1803482249400.0, 1505196343890.0]","[2576171992990.0, 2460226574940.0, 2134955896790.0, 1734176256330.0]","[21091235610.0, 32222647740.0, 53851814410.0, 87608073820.0]","[0.046575791626429455, 0.04413599441920825, 0.08304793410991297, 0.11564438513202425]",-312316836553.5464,-1.1829795887954178
128820.KS,"Daesung Industrial Co., Ltd.",South Korea,KRW,N/A,N/A,144410607616,"[144410607616, 157521823000.0, 237874810000.0, 203036452000.0]","[3855.0, 4205.0, 6350.0, 5420.0]","[0.0, 0.0, 0.0, 0.0]","[357543105760.0, 407797829000.0, 318496756000.0, 208494930000.0]","[1375763416220.0, 1416790486020.0, 1409025778960.0, 893181234090.0]","[1119752088600.0, 1197506140660.0, 1206363220780.0, 615662691860.0]","[-6326576590.0, -11884316700.0, -10263113910.0, 48474133310.0]","[NaN, NaN, 0.03689837350472911, 0.08260968664143799]",,
003090.KS,"Daewoong Co., Ltd.",South Korea,KRW,N/A,N/A,742575112192,"[742575112192, 630943501000.0, 1198097510000.0, 1465931595000.0]","[18160.0, 15430.0, 29300.0, 35850.0]","[0.0, 0.0, 0.0, 0.0]","[862545145630.0, 954002901330.0, 843500826660.0, 836325857820.0]","[1496732028460.0, 1204902205910.0, 1085715999140.0, 1001207010570.0]","[922478396680.0, 879409305640.0, 776674438960.0, 720614938070.0]","[152665121740.0, 102565588550.0, 78730194980.0, 98378893020.0]","[0.14833839201550347, 0.09969361883824146, 0.09312329819901422, 0.1129156869338814]",1834755736678.1934,2.4708015479568073
015230.KS,"Daechang Forging Co., Ltd.",South Korea,KRW,N/A,N/A,157994270720,"[157994270720, 184412984000.0, 163433417000.0, 111114003000.0]","[6100.0, 7120.0, 6310.0, 4290.0]","[0.0, 0.0, 0.0, 0.0]","[221515052120.0, 230719006600.0, 197022439190.0, 171639199120.0]","[113236796980.0, 107509483600.0, 101455979640.0, 75601646820.0]","[62213191680.0, 95831169720.0, 71311980770.0, 50037510040.0]","[33936478650.0, 36703566750.0, 26643056490.0, 13290376560.0]","[0.12601347040916677, 0.1654046728740875, 0.1319026775078649, 0.07964082525012416]",669200018617.4939,4.235596743906372
005880.KS,Korea Line Corporation,South Korea,KRW,N/A,N/A,698997604352,"[698997604352, 646333408800.0, 957530976000.0, 1053284073600.0]","[2190.0, 2025.0, 3000.0, 3300.0]","[0.0, 0.0, 0.0, 0.0]","[655634038150.0, 560963774490.0, 502296058720.0, 431206466310.0]","[4072169776190.0, 3929296337130.0, 3357438500110.0, 2914382304920.0]","[2880989160200.0, 2706138104860.0, 2341620168680.0, 2492265618070.0]","[68278849050.0, 157609827250.0, 246168666880.0, 8789470380.0]","[0.08602584505720601, 0.12945446004251498, 0.22823063411956954, 0.09987493906440587]",-1492972012298.7563,-0.4681920348096416
012510.KS,"Douzone Bizon Co., Ltd.",South Korea,KRW,N/A,N/A,1676128157696,"[1676128157696, 910939250000.0, 1067901090000.0, 2413288290000.0]","[59800.0, 32500.0, 38100.0, 86100.0]","[0.0, 0.0, 0.0, 0.0]","[125628815210.0, 143916992480.0, 225058219870.0, 143974973460.0]","[757698744460.0, 688975733380.0, 675255982690.0, 660095813200.0]","[437989023460.0, 394392969090.0, 398587975840.0, 406089762000.0]","[35161496450.0, 23816753240.0, 53728288310.0, 56849887550.0]","[0.06517907418110264, 0.04305550367542523, 0.07858085343321025, 0.09633497694319039]",-82729554368.11249,-20.260331032824364
004830.KS,"Duksung Co., Ltd.",South Korea,KRW,N/A,N/A,128998817792,"[128998817792, 64485252000.0, 106373108000.0, 338271995000.0]","[8080.0, 4680.0, 7720.0, 24550.0]","[0.0, 0.0, 0.0, 0.0]","[65116466440.0, 73648119640.0, 75246296010.0, 60784292570.0]","[61702630540.0, 51524239140.0, 50045495870.0, 44255594560.0]","[41050935730.0, 41762767240.0, 40299826150.0, 38803664350.0]","[5634122000.0, 2515239000.0, 5922939000.0, 3621884000.0]","[0.060861298120128506, 0.027206951066788727, 0.05906230780093603, 0.04560138798033642]",57488600425.50215,0.44565214944991044
282690.KS,"Dong Ah Tire & Rubber Co.,Ltd.",South Korea,KRW,N/A,N/A,171505188864,"[171505188864, 164776800000.0, 179881340000.0, 170269360000.0]","[12490.0, 12000.0, 13100.0, 12400.0]","[NaN, NaN, NaN, NaN]","[141232490530.0, 143758576070.0, 117184865510.0, 92142588910.0]","[313981711330.0, 330612968310.0, 303446023730.0, 303680750140.0]","[68461548510.0, 96570089930.0, 50132557100.0, 28953953770.0]","[9704945520.0, 23987093910.0, 16537550890.0, 13335120770.0]","[0.027546368360846608, 0.058311861223720736, 0.04297258790408511, 0.03583768263199055]",129736737417.88724,0.7564595466599308
049770.KS,"Dongwon F&B Co., Ltd.",South Korea,KRW,N/A,N/A,810415226880,"[810415226880, 640613920000.0, 630966120000.0, 877949800000.0]","[42000.0, 33200.0, 32700.0, 45500.0]","[0.0, 0.0, 0.0, 0.0]","[1148447671260.0, 1037730319660.0, 920692680000.0, 701781739960.0]","[1057698867360.0, 1033980491160.0, 1014991516120.0, 982152932630.0]","[1232947132380.0, 1187905520140.0, 1136863167330.0, 936989278370.0]","[108837987880.0, 90820579750.0, 69498076200.0, 77931257140.0]","[0.07981562998366151, 0.07045725407995078, 0.052735899177520924, 0.06727663092764047]",781443884101.894,0.9642512358884937
111380.KS,N/A,South Korea,KRW,N/A,N/A,148780154880,"[148780154880, NaN, NaN, NaN]","[24300.0, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN]","[110409839250.0, 100661073110.0, 91412377940.0, NaN]","[106899169260.0, 97833461800.0, 87259239590.0, NaN]","[84551635870.0, 146889417460.0, 153736047200.0, NaN]","[20375482230.0, 28324152160.0, 14684941810.0, NaN]","[0.14575367176342532, 0.28753736115656253, 0.19709634491467165, NaN]",584099093508.9268,3.925920724978659
241560.KS,Doosan Bobcat Inc.,South Korea,USD,N/A,N/A,5838919958528,"[5838919958528, 5458338500000.0, 3805814000000.0, 4832382250000.0]","[58300.0, 54500.0, 38000.0, 48250.0]","[0.0, 0.0, 0.0, 0.0]","[3885600505000.0, 3082529616000.0, 2645941698000.0, 1861997778000.0]","[6486153243000.0, 6165856562000.0, 5934957767000.0, 5098610016000.0]","[4416941196000.0, 4223998511000.0, 4259633657000.0, 2886803304000.0]","[921478934000.0, 644056037000.0, 385888628000.0, 247453634000.0]","[0.14056199039515976, 0.11170309621503634, 0.07014386766418061, 0.05437224465170893]",11122086037545.121,1.9048190618370824
009900.KS,"Myoung Shin Industrial Co.,Ltd",South Korea,KRW,N/A,N/A,798594891776,"[798594891776, 1180577250000.0, 1227800340000.0, 1358975590000.0]","[15220.0, 22500.0, 23400.0, 25900.0]","[NaN, NaN, NaN, NaN]","[646838346170.0, 562797781470.0, 435371071040.0, 285096537950.0]","[398037651750.0, 366469472620.0, 284109339300.0, 191804428530.0]","[509720440830.0, 545467699710.0, 422389631500.0, 292854333890.0]","[152651613000.0, 85711785000.0, 45336210000.0, -88786090000.0]","[0.23424181954650758, 0.15787554358996692, 0.1109559660001794, NaN]",3663256866277.1416,4.587127846673803
007210.KS,Byucksan Corporation,South Korea,KRW,N/A,N/A,117073657856,"[117073657856, 124497838000.0, 208733760500.0, 226152036000.0]","[2050.0, 2180.0, 3655.0, 3960.0]","[0.0, 0.0, 0.0, 0.0]","[247206760850.0, 249903036370.0, 207560308090.0, 206048542200.0]","[373220183010.0, 351916997520.0, 297880157330.0, 258399137400.0]","[289171146580.0, 299532316520.0, 215128919290.0, 172690898330.0]","[33290083030.0, 9935268580.0, -4538474240.0, -1545690260.0]","[0.10011302634133663, 0.0358725082236085, -0.0071625835600467435, 0.007550330311701387]",205818406287.099,1.7580249054851826
011390.KS,"Busan Industrial Co., Ltd.",South Korea,KRW,N/A,N/A,61248000000,"[61248000000, 79305600000.0, 105600000000.0, 145200000000.0]","[58000.0, 75100.0, 100000.0, 137500.0]","[0.0, 0.0, 0.0, 0.0]","[66280161640.0, 61778892130.0, 62254806930.0, 60412338800.0]","[211920637300.0, 72900034180.0, 71540816880.0, 68607641740.0]","[104333813330.0, 52615151170.0, 56289943310.0, 47570989370.0]","[3519985970.0, 2588471230.0, -1851913290.0, 2463751900.0]","[0.03775049192055172, 0.06621073451188436, NaN, 0.0641089633746688]",-15527269700.492722,-3.9445440944492924
000070.KS,Samyang Holdings Corporation,South Korea,KRW,N/A,N/A,533024604160,"[533024604160, 558409054000.0, 600791632000.0, 873675950000.0]","[69400.0, 75100.0, 80800.0, 117500.0]","[NaN, NaN, NaN, NaN]","[1891863242320.0, 1747899297130.0, 1651027117250.0, 1475918358930.0]","[3244796936680.0, 2799881324970.0, 2809561571420.0, 2417646309440.0]","[2340123861990.0, 2024270109920.0, 2035181761090.0, 1737778054600.0]","[172365842290.0, 71009173130.0, 237700631460.0, 102313201230.0]","[0.07463163237787686, 0.042523245592693694, 0.09755491929198187, 0.06297694105432412]",725962676989.1064,1.3619684181993061
004690.KS,"Samchully Co.,Ltd",South Korea,KRW,N/A,N/A,311585832960,"[311585832960, 452997846000.0, 534147120000.0, 301998564000.0]","[91000.0, 132300.0, 156000.0, 88200.0]","[0.0, 0.0, 0.0, 0.0]","[1739483670680.0, 2273164967150.0, 1551689313600.0, 1253590361870.0]","[2693282514410.0, 2748787498990.0, 2693619537620.0, 2606357265920.0]","[2757736685400.0, 3482673623260.0, 2785181548140.0, 2469141403810.0]","[120239425590.0, 49262361440.0, 59528098180.0, 31965911310.0]","[0.06866107884067019, 0.03366565774223297, 0.04011097693914375, 0.0155501581163467]",-254729846126.97363,-1.223201119529141
001820.KS,"SAMWHA CAPACITOR Co.,LTD",South Korea,KRW,N/A,N/A,493041057792,"[493041057792, 444814350000.0, 527415400000.0, 594111900000.0]","[48050.0, 43350.0, 51400.0, 57900.0]","[0.0, 0.0, 0.0, 0.0]","[176976795810.0, 162158129530.0, 147851352510.0, 120040783030.0]","[131054269200.0, 125295703090.0, 121447306720.0, 114927472190.0]","[62806572610.0, 62021312210.0, 66356720520.0, 60145258770.0]","[20809724530.0, 29137403520.0, 28427379850.0, 23318016930.0]","[0.08621868682024439, 0.1291570067521638, 0.13622475181516108, 0.1279552680322965]",337277321350.62244,0.6840755268152742
